ID, Type, Center_X, Center_Y, Center_Z, Size_X, Size_Y, Size_Z, [Vectors...]
45,Oriented,13.3071,17.5678,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.6038,-0.7971,0.0000,13.3071,-0.7971,0.6038,0.0000,17.5678,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
46,Oriented,12.4149,18.2093,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.5633,-0.8262,0.0000,12.4149,-0.8262,0.5633,0.0000,18.2093,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
47,Oriented,11.4918,18.8055,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.5214,-0.8533,0.0000,11.4918,-0.8533,0.5214,0.0000,18.8055,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
48,Oriented,10.5401,19.3549,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.4783,-0.8782,0.0000,10.5401,-0.8782,0.4783,0.0000,19.3549,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
49,Oriented,9.5623,19.8563,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.4339,-0.9010,0.0000,9.5623,-0.9010,0.4339,0.0000,19.8563,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
50,Oriented,8.5606,20.3082,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.3884,-0.9215,0.0000,8.5606,-0.9215,0.3884,0.0000,20.3082,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
51,Oriented,7.5377,20.7097,0.0000,4.0500,2.4000,50.0000,Matrix:[-0.3420,-0.9397,0.0000,7.5377,-0.9397,0.3420,0.0000,20.7097,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
52,Oriented,-7.5377,20.7097,0.0000,4.0500,2.4000,50.0000,Matrix:[0.3420,-0.9397,0.0000,-7.5377,-0.9397,-0.3420,0.0000,20.7097,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
53,Oriented,-8.5606,20.3082,0.0000,4.0500,2.4000,50.0000,Matrix:[0.3884,-0.9215,0.0000,-8.5606,-0.9215,-0.3884,0.0000,20.3082,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
54,Oriented,-9.5623,19.8563,0.0000,4.0500,2.4000,50.0000,Matrix:[0.4339,-0.9010,0.0000,-9.5623,-0.9010,-0.4339,0.0000,19.8563,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
